customer_id,renta,condiciones_conduccion,vacaciones,sector,comunidad_autonoma,familia,tipo_combustible,uso_habitual,cambio,plaza_parking,frecuencia_uso,experiencia_conduccion,car_id,Maker,Version,Price,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca,target
965,35000-60000,buen clima,ciudad,Entretenimiento y Medios,Castilla y León,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,230,BMW X1,xDrive25eA,33790,2021,59.040km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
2818,12000 - 20000,nieve,montaña,Comercio,Navarra,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,231,BMW X2,sDrive 18d,23690,2020,68.934km,150CV,Manual,"20,000-30,000",Diesel,4,5,BMW,1
812,12000 - 20000,buen clima,ciudad,Salud,Aragón,"Si, grande",electrico,uso particular habitual,Manual,No,semanal,intermedio,232,BMW X2,sDrive 18dA,20490,2018,75.714km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW,1
908,12000 - 20000,buen clima,montaña,Turismo y Ocio,Castilla y León,"Si, grande",electrico,viajes largos,Manual,No,diario,intermedio,232,BMW X2,sDrive 18dA,20490,2018,75.714km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW,1
4113,35000-60000,buen clima,montaña,Comercio,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Automatico,Si,diario,intermedio,234,BMW X2,sDrive 18dA M Sport,20290,2020,124.841km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW,1
3750,20000 - 35000,off-road,ciudad,Tecnología,Andalucía,"Si, grande",hibrido,uso particular ocasional,Automatico,No,diario,experto,235,BMW X2,sDrive 18i Advantage,20490,2020,109.682km,136CV,Automatico,"20,000-30,000",Gasolina,4,5,BMW,1
153,12000 - 20000,buen clima,montaña,Energía,Aragón,"Si, grande",hibrido,uso particular ocasional,Automatico,No,diario,experto,236,BMW X2,xDrive 25eA,26790,2021,41.082km,220CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW,1
4657,20000 - 35000,nieve,playa,Comercio,Asturias,No,electrico,uso particular habitual,Manual,Si,semanal,intermedio,236,BMW X2,xDrive 25eA,26790,2021,41.082km,220CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW,1
2654,20000 - 35000,nieve,montaña,Salud,Cataluña,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,diario,experto,237,BMW X2,xDrive 25eA M Sport,31890,2021,48.978km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
4445,12000 - 20000,nieve,playa,Tecnología,Asturias,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,diario,novato,237,BMW X2,xDrive 25eA M Sport,31890,2021,48.978km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
1294,12000 - 20000,buen clima,montaña,Tecnología,Cataluña,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,novato,238,BMW X2,xDrive 25eA M Sport,31890,2021,56.333km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
3960,20000 - 35000,nieve,ciudad,Tecnología,Aragón,"Si, pequeña",diesel,uso particular ocasional,Automatico,Si,semanal,intermedio,238,BMW X2,xDrive 25eA M Sport,31890,2021,56.333km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
255,60000 - 100000,buen clima,montaña,Servicios Financieros,Extremadura,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,241,BMW X2,xDrive 25eA M Sport,32390,2021,57.191km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
3858,-12000,buen clima,playa,Entretenimiento y Medios,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Automatico,Si,diario,intermedio,241,BMW X2,xDrive 25eA M Sport,32390,2021,57.191km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
4278,35000-60000,buen clima,montaña,Salud,Baleares,No,gasolina,uso particular habitual,Manual,Si,diario,intermedio,242,BMW X3,2.0D I4 S AWD Aut. 163,34590,2020,49.690km,190CV,Automatico,"30,000-40,000",Diesel,4,5,BMW,1
1213,60000 - 100000,nieve,montaña,Turismo y Ocio,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,244,BMW X3,xDrive 20dA,26990,2021,152.309km,190CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW,1
1488,20000 - 35000,nieve,ciudad,Tecnología,Navarra,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,248,BMW X3,xDrive 20dA,30190,2020,66.732km,190CV,Automatico,"30,000-40,000",Diesel,4,5,BMW,1
4191,-12000,buen clima,montaña,Comercio,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,248,BMW X3,xDrive 20dA,30190,2020,66.732km,190CV,Automatico,"30,000-40,000",Diesel,4,5,BMW,1
2340,20000 - 35000,nieve,montaña,Servicios Financieros,Andalucía,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,semanal,intermedio,250,BMW X3,xDrive 20dA,31390,2020,52.083km,190CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
3264,12000 - 20000,buen clima,ciudad,Comercio,Cantabria,"Si, pequeña",diesel,viajes largos,Manual,Si,semanal,novato,250,BMW X3,xDrive 20dA,31390,2020,52.083km,190CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
192,60000 - 100000,buen clima,montaña,Salud,Andalucía,"Si, pequeña",gasolina,uso particular habitual,Manual,No,ocasional,intermedio,252,BMW X3,xDrive 20dA,31890,2020,68.155km,190CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
3949,12000 - 20000,buen clima,montaña,Entretenimiento y Medios,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,intermedio,255,BMW X3,xDrive 20dA,37590,2021,62.650km,190CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,1
2958,-12000,buen clima,montaña,Otros,Baleares,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,intermedio,261,BMW X6,2.0 Si4 PHEV HSE Dynamic 404,48990,2020,134.521km,265CV,Automatico,"40,000-50,000",Diesel,4,5,BMW,1
1000,35000-60000,buen clima,playa,Salud,Aragón,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,diario,novato,264,BMW X6,xDrive 30dA,52890,2020,104.428km,265CV,Automatico,"50,000+",Diesel,4,5,BMW,1
1025,100000,buen clima,ciudad,Salud,Asturias,"Si, grande",gasolina,uso particular ocasional,Automatico,Si,diario,novato,264,BMW X6,xDrive 30dA,52890,2020,104.428km,265CV,Automatico,"50,000+",Diesel,4,5,BMW,1
1671,20000 - 35000,nieve,ciudad,Otros,Valencia,"Si, pequeña",diesel,viajes largos,Manual,No,diario,intermedio,266,BMW X7,xDrive 30dA,57590,2019,134.022km,265CV,Automatico,"50,000+",Diesel,4,5,BMW,1
3239,20000 - 35000,nieve,montaña,Servicios Financieros,Castilla y León,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,novato,266,BMW X7,xDrive 30dA,57590,2019,134.022km,265CV,Automatico,"50,000+",Diesel,4,5,BMW,1
2808,35000-60000,off-road,montaña,Energía,Baleares,"Si, grande",gasolina,uso particular ocasional,Manual,Si,semanal,intermedio,277,CUPRA Formentor,1.5 TSI 150,22290,2023,10.800km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA,1
3822,35000-60000,buen clima,playa,Tecnología,Baleares,No,gasolina,viajes largos,Manual,Si,diario,novato,277,CUPRA Formentor,1.5 TSI 150,22290,2023,10.800km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA,1
3497,20000 - 35000,buen clima,montaña,Comercio,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,intermedio,278,CUPRA Formentor,1.5 TSI 150,22290,2023,12.419km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA,1
4201,20000 - 35000,buen clima,montaña,Industria Construccion y Manufactura,La Rioja,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,semanal,intermedio,278,CUPRA Formentor,1.5 TSI 150,22290,2023,12.419km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA,1
3913,20000 - 35000,buen clima,montaña,Salud,Asturias,"Si, grande",diesel,uso particular ocasional,Automatico,No,diario,novato,280,CUPRA Formentor,1.5 TSI 150,22690,2023,20.515km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA,1
3695,12000 - 20000,off-road,montaña,Educación,Andalucía,"Si, pequeña",electrico,uso particular habitual,Manual,Si,diario,experto,283,CUPRA Formentor,1.5 TSI 150,24090,2023,17.878km,150CV,Manual,"20,000-30,000",Gasolina,4,5,CUPRA,1
3621,20000 - 35000,nieve,montaña,Tecnología,Galicia,"Si, pequeña",hibrido,uso particular habitual,Manual,No,semanal,intermedio,285,CUPRA Formentor,1.5 TSI 150 DSG,20890,2022,90.236km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,CUPRA,1
66,60000 - 100000,buen clima,montaña,Entretenimiento y Medios,País Vasco,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,289,CUPRA Formentor,1.5 TSI 150 DSG,24190,2023,13.279km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,CUPRA,1
1768,20000 - 35000,buen clima,playa,Servicios Financieros,Asturias,"Si, grande",gasolina,uso particular ocasional,Automatico,Si,diario,intermedio,289,CUPRA Formentor,1.5 TSI 150 DSG,24190,2023,13.279km,150CV,Automatico,"20,000-30,000",Gasolina,4,5,CUPRA,1
1648,-12000,buen clima,playa,Tecnología,Andalucía,"Si, pequeña",gasolina,uso particular habitual,Manual,Si,diario,intermedio,291,CUPRA León,1.4 TSI VZ e-Hybrid DSG 245,22690,2021,76.000km,245CV,Automatico,"20,000-30,000",Hibrido,4,5,CUPRA,1
3666,20000 - 35000,buen clima,ciudad,Servicios Financieros,Cataluña,"Si, pequeña",diesel,uso particular habitual,Manual,Si,diario,intermedio,293,CUPRA León,1.5 ETSI DSG,23190,2023,23.638km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,CUPRA,1
3571,20000 - 35000,buen clima,ciudad,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,semanal,intermedio,294,CUPRA León,1.5 ETSI DSG,23290,2023,23.961km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,CUPRA,1
1256,60000 - 100000,buen clima,montaña,Transporte y Logística,Extremadura,No,diesel,uso particular ocasional,Automatico,No,diario,intermedio,299,CUPRA León,2.0 TSI DSG,24090,2023,18.186km,190CV,Automatico,"20,000-30,000",Gasolina,4,5,CUPRA,1
1789,12000 - 20000,nieve,ciudad,Salud,Baleares,"Si, pequeña",diesel,uso particular habitual,Manual,No,semanal,experto,300,CUPRA León,2.0 TSI DSG,24090,2023,20.152km,190CV,Automatico,"20,000-30,000",Gasolina,4,5,CUPRA,1
1619,60000 - 100000,nieve,montaña,Educación,Baleares,"Si, pequeña",diesel,viajes largos,Manual,No,diario,intermedio,301,CUPRA León,Sportstourer 1.4 TSI VZ E HYBRID DSG 245,21390,2021,104.392km,245CV,Automatico,"20,000-30,000",Hibrido,4,5,CUPRA,1
2305,12000 - 20000,buen clima,ciudad,Salud,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,Si,ocasional,novato,301,CUPRA León,Sportstourer 1.4 TSI VZ E HYBRID DSG 245,21390,2021,104.392km,245CV,Automatico,"20,000-30,000",Hibrido,4,5,CUPRA,1
2923,20000 - 35000,buen clima,montaña,Transporte y Logística,La Rioja,"Si, pequeña",diesel,viajes largos,Manual,Si,ocasional,intermedio,301,CUPRA León,Sportstourer 1.4 TSI VZ E HYBRID DSG 245,21390,2021,104.392km,245CV,Automatico,"20,000-30,000",Hibrido,4,5,CUPRA,1
3830,12000 - 20000,buen clima,montaña,Comercio,Aragón,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,semanal,novato,304,Citroen Berlingo,Furgón 1.6BlueHDi 75,10490,2019,51.255km,75CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
3829,35000-60000,buen clima,ciudad,Energía,Castilla y León,"Si, pequeña",diesel,uso particular ocasional,Automatico,Si,semanal,novato,305,Citroen Berlingo,Furgón 1.6BlueHDi 75,10790,2018,152.754km,75CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
2961,20000 - 35000,buen clima,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,306,Citroen Berlingo,Furgón 1.6BlueHDi 75,10990,2018,88.251km,75CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
4661,60000 - 100000,nieve,montaña,Industria Construccion y Manufactura,La Rioja,"Si, pequeña",electrico,viajes largos,Manual,No,diario,experto,311,Citroen Berlingo,Multispace 1.6BlueHDi Live Ed. 100,10490,2018,152.933km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
3671,35000-60000,off-road,playa,Entretenimiento y Medios,Cantabria,No,diesel,uso particular habitual,Manual,Si,diario,novato,314,Citroen Berlingo,Van BlueHDi S&S Talla M Club 100,10890,2020,126.921km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
209,100000,off-road,montaña,Entretenimiento y Medios,Asturias,"Si, pequeña",hibrido,uso particular ocasional,Manual,Si,semanal,novato,315,Citroen Berlingo,Van BlueHDi S&S Talla M Club CA 100,11090,2019,105.107km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
2750,12000 - 20000,buen clima,montaña,Comercio,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,diario,experto,316,Citroen Berlingo,Van BlueHDi S&S Talla M Control 100,12290,2022,102.226km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
4398,20000 - 35000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular ocasional,Manual,Si,semanal,experto,316,Citroen Berlingo,Van BlueHDi S&S Talla M Control 100,12290,2022,102.226km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
1239,35000-60000,buen clima,montaña,Entretenimiento y Medios,Andalucía,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,diario,intermedio,319,Citroen Berlingo,Van BlueHDi S&S Talla M Control 100,9590,2022,104.631km,100CV,Manual,"5,000-10,000",Diesel,4,5,Citroen,1
275,100000,off-road,ciudad,Servicios Financieros,Cantabria,"Si, pequeña",diesel,viajes largos,Manual,Si,semanal,experto,320,Citroen Berlingo,Van BlueHDi S&S Talla M Control 100,9990,2020,123.174km,100CV,Manual,"5,000-10,000",Diesel,4,5,Citroen,1
1724,12000 - 20000,buen clima,montaña,Tecnología,Navarra,"Si, pequeña",hibrido,uso particular ocasional,Manual,Si,semanal,intermedio,322,Citroen Berlingo,Van BlueHDi S&S Talla M Worker 100,11790,2019,114.741km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
334,20000 - 35000,buen clima,montaña,Comercio,Baleares,"Si, pequeña",electrico,uso particular habitual,Manual,No,diario,intermedio,331,Citroen Berlingo M1,PureTech S&S Talla M Shine EAT8 130,17590,2019,72.711km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen,1
2275,-12000,buen clima,montaña,Turismo y Ocio,Cantabria,"Si, grande",electrico,uso particular habitual,Automatico,No,diario,experto,331,Citroen Berlingo M1,PureTech S&S Talla M Shine EAT8 130,17590,2019,72.711km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen,1
3787,20000 - 35000,buen clima,montaña,Industria Construccion y Manufactura,Aragón,No,diesel,uso particular habitual,Manual,Si,ocasional,experto,334,Citroen C3,1.2 PureTech Live Edition 82,7990,2016,74.868km,82CV,Manual,"5,000-10,000",Gasolina,4,5,Citroen,1
331,-12000,nieve,montaña,Energía,Baleares,"Si, grande",gasolina,uso particular habitual,Manual,Si,ocasional,intermedio,336,Citroen C3,1.2 PureTech S&S Feel Pack 83,10290,2021,49.758km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
3050,20000 - 35000,buen clima,ciudad,Entretenimiento y Medios,Galicia,"Si, grande",gasolina,uso particular ocasional,Manual,Si,ocasional,novato,336,Citroen C3,1.2 PureTech S&S Feel Pack 83,10290,2021,49.758km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
1958,35000-60000,nieve,montaña,Servicios Financieros,Andalucía,"Si, pequeña",gasolina,uso particular habitual,Automatico,Si,diario,experto,337,Citroen C3,1.2 PureTech S&S Feel Pack 83,10490,2021,52.226km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
4173,20000 - 35000,buen clima,montaña,Salud,Galicia,"Si, pequeña",diesel,uso particular habitual,Automatico,No,diario,novato,339,Citroen C3,1.2 PureTech S&S Feel Pack 83,9790,2021,51.032km,83CV,Manual,"5,000-10,000",Gasolina,4,5,Citroen,1
743,35000-60000,buen clima,montaña,Industria Construccion y Manufactura,Castilla-La Mancha,"Si, pequeña",hibrido,viajes largos,Manual,Si,ocasional,intermedio,341,Citroen C3,1.2 PureTech S&S Feel Pack 83,9990,2021,70.332km,83CV,Manual,"5,000-10,000",Gasolina,4,5,Citroen,1
1048,12000 - 20000,buen clima,playa,Industria Construccion y Manufactura,Extremadura,No,gasolina,uso particular ocasional,Manual,Si,semanal,novato,342,Citroen C3,1.2 PureTech S&S Live Edition ETG 82,8290,2016,73.206km,82CV,Automatico,"5,000-10,000",Gasolina,4,5,Citroen,1
4215,60000 - 100000,buen clima,ciudad,Servicios Financieros,Andalucía,"Si, pequeña",diesel,uso particular habitual,Automatico,No,diario,intermedio,343,Citroen C3,1.2 PureTech S&S Max 110,11790,2024,26.357km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
97,35000-60000,buen clima,montaña,Turismo y Ocio,La Rioja,No,gasolina,uso particular ocasional,Manual,Si,diario,experto,344,Citroen C3,1.2 PureTech S&S Max 110,12890,2024,22.208km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
4594,12000 - 20000,nieve,playa,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,Si,ocasional,intermedio,346,Citroen C3,1.2 PureTech S&S Max 83,11690,2023,26.953km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
595,60000 - 100000,buen clima,montaña,Servicios Financieros,Baleares,"Si, pequeña",diesel,uso particular habitual,Manual,No,ocasional,novato,351,Citroen C3,1.2 PureTech S&S Plus 83,10590,2024,21.918km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
4370,-12000,off-road,montaña,Turismo y Ocio,Baleares,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,diario,intermedio,351,Citroen C3,1.2 PureTech S&S Plus 83,10590,2024,21.918km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
107,12000 - 20000,off-road,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,uso particular ocasional,Manual,No,diario,experto,354,Citroen C3,1.2 PureTech S&S Plus 83,11390,2024,11.353km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
193,12000 - 20000,buen clima,playa,Otros,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,No,diario,novato,355,Citroen C3,1.2 PureTech S&S Plus 83,11390,2024,23.362km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
3248,20000 - 35000,buen clima,playa,Energía,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,semanal,novato,356,Citroen C3,1.2 PureTech S&S Plus 83,11390,2024,8.721km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
519,60000 - 100000,buen clima,montaña,Otros,Aragón,"Si, grande",diesel,uso particular ocasional,Automatico,No,diario,experto,360,Citroen C3,1.2 PureTech S&S Shine 110,10890,2021,29.427km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
857,12000 - 20000,buen clima,ciudad,Energía,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,No,semanal,novato,361,Citroen C3,1.2 PureTech S&S Shine 110,12090,2022,20.168km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
2245,20000 - 35000,buen clima,montaña,Salud,Aragón,"Si, grande",diesel,uso particular habitual,Manual,Si,diario,intermedio,362,Citroen C3,1.2 PureTech S&S Shine 83,9990,2018,39.504km,82CV,Manual,"5,000-10,000",Gasolina,4,5,Citroen,1
1908,35000-60000,buen clima,montaña,Tecnología,Asturias,No,diesel,uso particular ocasional,Automatico,No,diario,experto,363,Citroen C3,1.2 PureTech S&S Shine 83,9990,2019,30.691km,82CV,Manual,"5,000-10,000",Gasolina,4,5,Citroen,1
788,12000 - 20000,buen clima,playa,Energía,Aragón,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,364,Citroen C3,1.5BlueHDi S&S C-Series 100,10890,2020,77.476km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
4232,12000 - 20000,buen clima,montaña,Salud,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,No,diario,intermedio,364,Citroen C3,1.5BlueHDi S&S C-Series 100,10890,2020,77.476km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
2005,-12000,buen clima,playa,Tecnología,Extremadura,"Si, pequeña",diesel,uso particular habitual,Manual,Si,ocasional,intermedio,365,Citroen C3,1.5BlueHDi S&S Feel 100,11790,2022,49.141km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
946,-12000,nieve,montaña,Salud,Baleares,No,diesel,uso particular ocasional,Manual,No,semanal,intermedio,366,Citroen C3,1.5BlueHDi S&S Feel Pack 100,10490,2021,93.968km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
804,-12000,buen clima,playa,Industria Construccion y Manufactura,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,Si,ocasional,intermedio,367,Citroen C3,1.5BlueHDi S&S Live Pack 100,11790,2022,49.353km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,1
221,35000-60000,nieve,montaña,Tecnología,Andalucía,No,gasolina,uso particular ocasional,Manual,Si,semanal,intermedio,368,Citroen C3,Origin 1.2 PureTech S&S Max 110,12690,2024,8.209km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
545,12000 - 20000,buen clima,montaña,Tecnología,Andalucía,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,diario,experto,368,Citroen C3,Origin 1.2 PureTech S&S Max 110,12690,2024,8.209km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
4265,20000 - 35000,nieve,playa,Servicios Financieros,Aragón,"Si, grande",diesel,uso particular habitual,Manual,Si,diario,intermedio,368,Citroen C3,Origin 1.2 PureTech S&S Max 110,12690,2024,8.209km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
597,-12000,buen clima,montaña,Transporte y Logística,Navarra,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,novato,369,Citroen C3,Origin 1.2 PureTech S&S Max 83,12390,2024,14.807km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,1
